日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20210310,18,0,18,0,0,0,0,0,0,0,0,0
20210311,18,0,18,0,0,0,0,0,0,0,0,0
20210312,18,0,18,0,0,0,0,0,0,0,0,0
20210313,18,0,18,0,0,0,0,0,0,0,0,0
20210314,18,0,18,0,0,0,0,0,0,0,0,0
20210315,18,0,18,0,0,0,0,0,0,0,0,0
20210316,18,0,18,0,0,0,0,0,0,0,0,0
20210317,18,0,18,0,0,0,0,0,0,0,0,0
20210318,18,0,18,0,0,0,0,0,0,0,0,0
20210319,18,0,18,0,0,0,0,0,0,0,0,0
20210320,18,0,18,0,0,0,0,0,0,0,0,0
20210321,18,0,18,0,0,0,0,0,0,0,0,0
20210322,18,0,18,0,0,0,0,0,0,0,0,0
20210323,18,0,18,0,0,0,0,0,0,0,0,0
20210324,18,0,18,0,0,0,0,0,0,0,0,0
20210325,18,0,18,0,0,0,0,0,0,0,0,0
20210326,18,0,18,0,0,0,0,0,0,0,0,0
20210327,18,0,18,0,0,0,0,0,0,0,0,0
20210328,18,0,18,0,0,0,0,0,0,0,0,0
20210329,18,0,18,0,0,0,0,0,0,0,0,0
20210330,18,0,18,0,0,0,0,0,0,0,0,0
20210331,18,0,18,0,0,0,0,0,0,0,0,0
20210401,18,0,18,0,0,0,0,0,0,0,0,0
20210402,18,0,18,0,0,0,0,0,0,0,0,0
20210403,18,0,18,0,0,0,0,0,0,0,0,0
20210404,18,0,18,0,0,0,0,0,0,0,0,0
20210405,18,0,18,0,0,0,0,0,0,0,0,0
20210406,18,0,18,0,0,0,0,0,0,0,0,0
20210407,18,0,18,0,0,0,0,0,0,0,0,0
20210408,18,0,18,0,0,0,0,0,0,0,0,0
20210409,18,0,18,0,0,0,0,0,0,0,0,0
20210410,18,0,18,0,0,0,0,0,0,0,0,0
20210411,18,0,18,0,0,0,0,0,0,0,0,0
20210412,18,0,18,0,0,0,0,0,0,0,0,0
20210413,18,0,18,0,0,0,0,0,0,0,0,0
20210414,18,0,18,0,0,0,0,0,0,0,0,0
20210415,18,0,18,0,0,0,0,0,0,0,0,0
20210416,18,0,18,0,0,0,0,0,0,0,0,0
20210417,18,0,18,0,0,0,0,0,0,0,0,0
20210418,18,0,18,0,0,0,0,0,0,0,0,0
20210419,18,0,18,0,0,0,0,0,0,0,0,0
20210420,18,0,18,0,0,0,0,0,0,0,0,0
20210421,18,0,18,0,0,0,0,0,0,0,0,0
20210422,18,0,18,0,0,0,0,0,0,0,0,0
20210423,18,0,18,0,0,0,0,0,0,0,0,0
20210424,18,0,18,0,0,0,0,0,0,0,0,0
20210425,18,0,18,0,0,0,0,0,0,0,0,0
20210426,18,0,18,0,0,0,0,0,0,0,0,0
20210427,18,0,18,0,0,0,0,0,0,0,0,0
20210428,18,0,18,0,0,0,0,0,0,0,0,0
20210429,18,0,18,0,0,0,0,0,0,0,0,0
20210430,18,0,18,0,0,0,0,0,0,0,0,0
20210501,18,0,18,0,0,0,0,0,0,0,0,0
20210502,18,0,18,0,0,0,0,0,0,0,0,0
20210503,18,0,18,0,0,0,0,0,0,0,0,0
20210504,18,0,18,0,0,0,0,0,0,0,0,0
20210505,18,0,18,0,0,0,0,0,0,0,0,0
20210506,18,0,18,0,0,0,0,0,0,0,0,0
20210507,18,0,18,0,0,0,0,0,0,0,0,0
20210508,18,0,18,0,0,0,0,0,0,0,0,0
20210509,18,0,18,0,0,0,0,0,0,0,0,0
20210510,18,0,18,0,0,0,0,0,0,0,0,0
20210511,18,0,18,0,0,0,0,0,0,0,0,0
20210512,18,0,18,0,0,0,0,0,0,0,0,0
20210513,18,0,18,0,0,0,0,0,0,0,0,0
20210514,18,0,18,0,0,0,0,0,0,0,0,0
20210515,18,0,18,0,0,0,0,0,0,0,0,0
20210516,18,0,18,0,0,0,0,0,0,0,0,0
20210517,18,0,18,0,0,0,0,0,0,0,0,0
20210518,18,0,18,0,0,0,0,0,0,0,0,0
20210519,18,0,18,0,0,0,0,0,0,0,0,0
20210520,18,0,18,0,0,0,0,0,0,0,0,0
20210521,18,0,18,0,0,0,0,0,0,0,0,0
20210522,18,0,18,0,0,0,0,0,0,0,0,0
20210523,18,0,18,0,0,0,0,0,0,0,0,0
20210524,18,0,18,0,0,0,0,0,0,0,0,0
20210525,18,0,18,0,0,0,0,0,0,0,0,0
20210526,18,0,18,0,0,0,0,0,0,0,0,0
20210527,18,0,18,0,0,0,0,0,0,0,0,0
20210528,18,0,18,0,0,0,0,0,0,0,0,0
20210529,18,0,18,0,0,0,0,0,0,0,0,0
20210530,18,0,18,0,0,0,0,0,0,0,0,0
